Symbol, RSI - 2023-05-02
JRVR,38.50317024762517
JSCP,48.3877471985298
JSMD,47.316950365399386
JSML,39.87568445449474
JSPR,34.06888507024223
JSTC,48.50316610940401
JTBK,41.353441238754876
JUCY,41.24827278234539
JUGG,72.66426533774471
JULT,52.15871999498256
JULW,55.04695861746758
JULZ,52.43706111431445
JUN,47.11507920542561
JUNZ,54.39654521561672
JUPW,46.37702159000485
JUSA,54.050325605051825
JUST,52.26828014635729
JUVF,48.16221608906075
JVA,34.57415216733371
JVAL,45.23353226286562
JWAC,20.214749311046745
JWEL,50.956441633436114
JWN,32.96431877003759
JWSM,69.08897805235958
JXI,53.578191987739075
JXJT,53.36170713150677
JXN,36.02974104791869
JYNT,46.83277037846268
JZRO,44.49015707874282
JZXN,55.090486930066206
JZZI,52.56301311256138
K,76.48814350014122
KA,50.53649899765173
KAI,35.31381479305416
KALA,48.880299908893896
KALL,40.454102557794975
KALU,40.576367911221396
KALV,65.6115746829834
KAMN,43.643385287664174
KAPR,42.60983554213126
KAR,48.76908773379632
KARB,47.44940681290851
KARO,47.443912345107286
KARS,39.18795313648695
KATX,45.9744292370545
KAVL,39.034589226897914
KAYS,56.90359828692224
KBA,40.06621693012044
KBAL,65.76452596815838
KBE,33.16792651279272
KBH,73.08743115614818
KBLB,47.68545913277513
KBND,46.66196742314791
KBNT,45.06345503783753
KBR,68.12142125984987
KBUY,37.59638227216353
KBWB,32.60669004166559
KBWD,36.279727129756225
KBWP,45.420729590472526
KBWR,32.41901522836703
KBWY,35.48160523692874
KCAL,54.05633897240096
KCCA,62.83963194864941
KCE,36.45133645768002
KCGI,69.36306858093555
KCLI,39.75061050524479
KD,43.40120850364483
KDIV,50.67591726256317
KDNY,33.37691103497974
KDP,24.94270832970666
KDRN,57.40048861654709
KE,30.64551127138745
KEGS,51.33691240855804
KEJI,36.94776547228916
KELYA,46.57110394985559
KEMQ,42.356573343261076
KEMX,47.497195914285875
KEN,44.02632301748096
KEQU,40.778295351221054
KERN,40.35611601944804
KESG,40.29327005475691
KEUA,46.05891296822666
KEWL,53.23290827731931
KEX,61.35979041409653
KEY,29.641540782110212
KEYS,29.848041340813054
KFFB,40.787343812143135
KFRC,26.507423236669553
KFS,44.94369260980728
KFVG,37.04655912939989
KFY,29.678224755378494
KFYP,52.306013594756195
KGC,66.95685271057553
KGHG,45.411448523261825
KGKG,37.12556080594743
KGRN,40.57341543295669
KGRO,36.51620151642532
KHC,53.83168132267916
KHYB,39.17806617042812
KIDS,46.55008475048022
KIE,49.04948097963738
KIM,41.96335341659173
KIND,36.43455506504303
KINS,54.00373980001852
KIQ,41.837883710060574
KIRK,45.57060763230144
KISB,45.74432300787746
KITL,42.881773389023195
KITT,42.3391045153784
KJAN,41.34174423327337
KJUL,38.89043846776018
KKR,46.33490179997046
KLAC,50.65059922541107
KLDI,42.510201439462165
KLDW,51.651304355080406
KLIC,41.195498532491214
KLIP,28.01842750270751
KLNE,32.25429734713799
KLR,42.88527978411296
KLTR,47.490506033476166
KLXE,32.88491980305636
KMB,75.78828765363792
KMDA,50.82251105547143
KMED,45.464497447922334
KMET,42.91449143263942
KMI,33.66184902236891
KMLM,69.83914017942095
KMPR,23.95756381547828
KMT,58.062876548853836
KMX,61.710620702780425
KN,48.996751268031225
KNDI,79.1887448448136
KNG,54.75080785777645
KNGS,49.61934309363247
KNOP,32.49426687923152
KNOS,48.72702898114241
KNSA,62.89123517736447
KNSL,58.02975746281607
KNSW,67.71569865097987
KNTE,31.5833238636438
KNTK,41.379160110960655
KNW,51.3236693878344
KNX,56.29559600923
KO,66.43765400354582
KOCG,50.233042072107736
KOCT,41.29695075314717
KOD,36.78220658133955
KODK,34.38414537548833
KOIN,44.88421514913747
KOKU,52.51025188872416
KOMP,39.46736170354945
KONG,48.88671889648755
KOP,39.870666531442446
KOPN,44.89898871499715
KORE,34.83679363687813
KORP,51.98257029176618
KORU,44.7342765430185
KOS,31.653099740011342
KOSK,45.690117261437926
KOSS,35.35066253150599
KPLT,48.696756921587586
KPOP,58.97647747289024
KPRX,41.95689004306397
KPTI,45.43640348907864
KR,63.208076543256766
KRBN,45.79941878622672
KRBP,45.08576418659694
KRC,31.415306825631532
KRE,31.26589004567363
KRED,0
KREF,34.68903326554366
KRFG,35.61184684883803
KRG,47.63705196504307
KRMA,51.04994868380094
KRMD,48.37650134528039
KRNT,47.04799751821346
KRNY,33.07948280665555
KRO,47.04579547311446
KRON,61.027904622843785
KROP,40.11356402130173
KROS,54.84389710559489
KRP,47.46439119337555
KRT,54.98341433193994
KRTL,46.89856418157399
KRTX,59.20068771843976
KRUS,50.78569411191362
KRUZ,45.20557432252225
KRYS,48.35623467684237
KSA,58.438144851969
KSCP,37.35588625972311
KSET,39.88778425091456
KSPN,38.627009783576845
KSS,31.198603294471738
KSTR,43.501650819452365
KTB,44.81373835686797
KTCC,48.70430366599126
KTEC,38.24116497608044
KTEL,48.66630596950978
KTHN,30.787718735130156
KTOS,56.38141349876234
KTRA,40.896259652386185
KTTA,39.59533189518971
KULR,39.371853115218286
KURA,39.31670053837787
KURE,42.954445485358576
KVHI,35.205851841396836
KVLE,49.67295877058893
KVSA,63.72862310287666
KW,46.218544056746936
KWBT,0
KWE,57.83621587706789
KWEB,36.31093161469442
KWIK,40.79586088589388
KWR,40.338423027233816
KWT,54.347829947159454
KXI,72.1811142971128
KXIN,42.188153743981644
KYCH,86.52921540409369
KYMR,40.81900453262169
KYNC,44.25113176920929
KZR,33.090983875565
L,58.89988556727115
LAAB,34.630372704193675
LAB,26.852336373323013
LABD,46.07871744306189
LABP,43.46794263147486
LABU,49.09090403923696
LAC,40.487905379525166
LAD,48.73545566528235
LADR,43.89465662799952
LADX,49.6846382011313
LAKE,28.861367586574673
LALT,40.66307507606753
LAMR,49.45783828273875
LANC,60.125406851017104
LAND,32.66846467063421
LANV,37.46649017196871
LARK,41.733344581371654
LASE,40.42011894853828
LASR,41.4261210743338
LATF,37.31432140673428
LAUR,53.53321509781656
LAW,32.88041431453571
LAZ,30.959189167712665
LAZR,47.13226386881444
LAZY,39.59375385305872
LBAI,22.067094925898857
LBAS,50.59009092333725
LBAY,36.0093813439456
LBBB,71.99464922963881
LBC,26.406537864470195
LBPH,72.13834464894595
LBRDA,53.002064522729185
LBRDK,53.864648787546344
LBRT,37.66493469492495
LBSR,47.904163642533554
LBTD,43.24323936754161
LBTYA,44.536371708496596
LBTYK,44.07160581593759
LBUY,40.631491818847266
LBWR,47.825063459810046
LBYE,50
LC,35.69093238475834
LCA,34.73921613467225
LCAA,53.73208064717389
LCF,58.40284703140686
LCFY,43.40870178275771
LCG,49.060737183167745
LCID,43.10018945948063
LCII,55.45243944032751
LCLG,50.898456616946596
LCNB,30.539628800317104
LCR,50.22886911242616
LCTD,53.40892303073348
LCTU,52.12587139811507
LCTX,47.97004865439348
LCUT,37.680820645346145
LCW,61.62708380230171
LDDD,43.55510912242542
LDEM,41.57504308993262
LDI,43.298283768776386
LDOS,25.405797579258305
LDSF,52.628980948161235
LDSN,34.66807116243616
LDUR,48.17505349304286
LE,34.003306248249274
LEA,28.741149258708916
LEAD,48.658978304587926
LEAS,42.802462940009605
LEAT,26.7326445897924
LECO,61.144843398200855
LEDS,33.910200670563654
LEE,19.65522330819958
LEG,55.536697926080784
LEGH,56.10028614451734
LEGR,48.83643610415648
LEMB,58.81054282114074
LEN,66.68760739227415
LEN.B,73.62753915407846
LESL,40.872420795314916
LETB,64.2254069864467
LEU,34.34668107672326
LEV,57.595779615785716
LEVI,32.37832110958324
LEXI,50.78417856291745
LEXX,26.38635241938239
LFAC,62.13148525591206
LFAP,37.631105514638804
LFCR,54.16217367647205
LFEQ,48.91518925098647
LFEV,49.49961062637294
LFGP,23.15022273369172
LFLY,37.23111565859843
LFMD,41.492604088014126
LFST,61.98445959333588
LFT,27.724008722705577
LFUS,38.99209846769751
LFVN,35.780963923997106
LGBS,41.77753826873908
LGF.A,45.97798775919387
LGF.B,45.46054981281256
LGH,52.433213631073855
LGHL,28.539361579076925
LGIH,53.491142861811134
LGL,53.56605963137696
LGLV,53.55209787412976
LGMK,48.76985515695464
LGND,49.26876152308186
LGO,38.13881905926873
LGOV,52.980329977560906
LGTT,50
LGVC,61.63017836010236
LGVN,51.768273255166264
LH,44.96958674143997
LHC,66.44435872157105
LHDXQ,28.706488907116466
LHX,32.40243790869644
LIBY,70.08063038136774
LICN,63.05100788860371
LICY,30.117497000797016
LIDR,28.895229412832407
LIFD,40.259239152226
LIFE,49.02897486410589
LIFS,100
LIFW,29.399643896371913
LIGA,55.39008641575807
LII,72.31304289767391
LILA,48.57296380533954
LILAK,48.8105443943576
LILM,36.288012049502164
LIN,67.07193738950264
LINC,41.92177305788739
LIND,61.00761997622568
LINK,53.049723370930366
LIPO,47.05672895536709
LIQT,33.58921970308185
LIT,40.867470097555476
LITE,41.175313178703114
LITH,50
LITM,81.16028347725583
LITP,45.9920029236548
LITT,81.80535168552143
LIVE,44.709476244842385
LIVN,52.042489380865305
LIXT,30.277724316608328
LJIM,47.15710763969034
LKCO,34.31012732876724
LKFN,17.556993926081915
LKOR,48.783042828119335
LKQ,54.43537353678201
LL,43.29845531634205
LLAP,46.19079209135412
LLBO,0
LLLI,59.64251753084073
LLY,76.43068774874294
LMAT,63.272485845665585
LMB,55.07253621956364
LMBS,55.24862205099939
LMDX,39.42842802024104
LMFA,42.49105756858439
LMND,32.9564419059069
LMNL,61.059698400681384
LMNR,50.16157125360306
LMPX,32.2157723046945
LMT,35.627620275181755
LNC,39.899611383246906
LNG,45.53689988102521
LNKB,24.46914708883692
LNN,31.214229991223974
LNSR,54.854613861481305
LNT,50.75738655512252
LNTH,46.47470979452023
LNTO,27.427938941738432
LNW,49.71326648714343
LNZA,49.02123027569824
LOAN,42.86952338770133
LOB,35.84349654159263
LOCL,47.57792073923622
LOCM,54.827251968298775
LOCO,62.02665402126705
LODE,77.94254619123537
LOGI,72.21548741426201
LOGN,34.365429642674826
LONZ,43.436731908072616
LOOP,52.230472214169104
LOPE,56.52204537727066
LOPP,48.00056023899892
LOUP,35.52528127805276
LOVE,49.38243964285
LOW,52.86266444166264
LOWV,61.79756532084348
LPCN,34.087178198987544
LPG,54.33821635852893
LPHM,54.99875783911135
LPLA,41.84414695611289
LPPI,50
LPRO,46.733651317613884
LPSN,32.7240652006637
LPTH,43.44075947701197
LPTV,41.989038324065724
LPTX,54.60295446940181
LPX,54.98236219418486
LQD,50.61300520453379
LQDA,42.30788720147101
LQDB,50.27865703080536
LQDH,45.121144375313975
LQDI,47.84997546416488
LQDT,47.84887525157034
LQDW,38.805020341138274
LQIG,49.80424474536743
LQMT,32.17279650098044
LQWC,51.095395066716236
LRCX,56.082392048969076
LRDC,38.42268061646955
LRFC,46.905219656930456
LRGE,57.153687694998226
LRGF,49.282165178469405
LRMR,44.54254648201296
LRN,57.44149541487597
LRND,54.10319137409413
LRNZ,33.41120724128139
LSAF,45.36522954359768
LSAK,28.351052035205953
LSAT,47.05612184401749
LSBK,67.81970669163462
LSCC,40.73443579229537
LSDI,54.163418978298836
LSEA,45.02499598605373
LSF,43.50427448650805
LSI,49.94000786387451
LSPD,32.14933766830174
LSST,51.89742433873783
LSTA,57.51126540896541
LSTR,49.89605934308828
LSXMA,44.97270162168293
LSXMK,44.65409866925161
LTBR,34.56829278994098
LTC,33.64159335726791
LTCH,53.605277112081566
LTCN,48.203375618270535
LTES,44.24925532238894
LTH,68.28273979163087
LTHM,46.26178191962759
LTL,53.3168158995029
LTNC,52.05139148376089
LTPZ,46.625837785767544
LTRN,53.453486066960416
LTRPA,36.80030667160301
LTRX,38.32558990204243
LTRY,47.440151652854134
LTTC,50
LTUM,49.194667255098686
LUCD,58.07994266918716
LUCY,46.24441597033607
LULU,67.83375847890949
LUMN,44.282644126303985
LUMO,48.93152118490461
LUNA,40.67403715389552
LUNG,50.02912462926938
LUNR,37.156765168329784
LUV,36.587945812059566
LUVU,35.2959847595195
LUXH,47.35348530564651
LVCE,63.27126678505841
LVGI,38.85548209122801
LVHD,45.4003589332286
LVHI,51.34375057146729
LVLU,49.98759631116811
LVO,56.11520982875302
LVOL,57.12914632797259
LVOX,42.89558268177746
LVRO,33.1039127995688
LVS,65.42103648077381
LVTX,41.277240686854526
LVVV,52.85233647178576
LVWD,49.83720734096588
LVWR,57.41136109254506
LW,70.34916052232185
LWAY,51.97745815764836
LWCL,10.944144453905295
LWLG,39.92358206213988
LXFR,34.43775633436543
LXP,37.100177994030666
LXRX,48.40868337625701
LXU,36.342313969309714
LYB,45.62764515125081
LYBC,13.535923178202609
LYEL,44.027246843183065
LYFE,43.90826042438767
LYFT,58.32882611295379
LYLTQ,18.87567998733789
LYRA,66.78937208888274
LYT,51.59576541576618
LYTS,52.449718243852146
LYV,46.803989558368485
LZ,38.95220318975163
LZB,44.71524018112107
LZRD,30.39927523863298
M,26.278254436507765
MA,59.7770409615258
MAA,48.832467112896985
MAAX,46.401070423454776
MAC,51.73112984991169
MACA,47.24935398057537
MACE,45.455416506733904
MACK,65.52711287975976
MAG,54.968941595555044
MAGA,45.51742824857948
MAGE,40.43338999842898
MAIA,37.08460549327086
MAIN,56.55258263129227
MAKX,33.45580602184695
MAMB,54.26516333202052
MAN,37.332068708650006
MANH,65.355092233637
MANU,35.26157032770618
MAPS,38.94167365787391
MAPT,51.02316445647886
MAQC,48.23133757787117
MAR,65.35015372133745
MARA,51.72658891077336
MARB,50.16461057053962
MARK,40.248423148713584
MARPS,47.21566291542232
MARX,60.73724397206555
MARZ,54.46625035089158
MAS,66.08086755563208
MASI,44.96240049048317
MASN,40.50307805944299
MASS,25.52074334157534
MAT,53.33701310621718
MATH,51.659866201185544
MATV,24.8259100853611
MATW,59.50867104797032
MATX,51.67964363929738
MAX,19.472712735142835
MAXI,50.97800674781229
MAXN,44.997766581604836
MAXR,76.88815151718521
MAYZ,35.77253716799137
MBB,51.23084894570682
MBBB,50.441580852898696
MBBC,7.39956604769506
MBC,48.155738832334656
MBCC,56.27457128923954
MBCN,38.650910426992006
MBGH,39.44363022661366
MBI,37.7041181787484
MBIN,30.717378813530175
MBIO,42.04567686737605
MBKL,0
MBLY,36.97529130824385
MBND,44.68454088371279
MBNE,42.212920169279926
MBOT,22.171002069231363
MBOX,41.70565177278956
MBRX,41.98372697540708
MBSC,55.14566703075568
MBSD,50.46532016918177
MBTC,61.42987005461875
MBUU,53.180659371075684
MBWM,25.652421157212586
MC,32.77131300171352
MCAA,78.11637722903669
MCAC,72.36035498606273
MCAF,59.43402328074065
MCB,30.499296049395767
MCBC,36.019608570374835
MCBS,31.92422137878343
MCD,78.19214738081311
MCELQ,50
MCET,50
MCFT,50.33733526995578
MCH,35.1950477623957
MCHI,39.42652927570236
MCHP,44.46452731623541
MCHX,39.82985005517233
MCIC,37.36861651775726
MCK,51.15301568139936
MCLD,38.10433848780418
MCNO,50.938311897630314
MCO,52.906336911756696
MCOA,46.810508826641694
MCOM,11.019443864334605
MCRB,35.36679130809631
MCRI,40.00864072599633
MCS,66.67423306556881
MCSE,57.67024701863525
MCVT,50.5650483480645
MCW,45.34932641465056
MCY,36.80418162495705
MCZAF,30.823110618709805
MD,51.992252102888294
MDB,46.56739612331137
MDC,61.740139967756264
MDCE,52.33542126030263
MDCN,47.98789883645902
MDCP,51.54588767607055
MDDM,100
MDEV,57.38480149988731
MDGL,62.13783038570906
MDGP,50
MDIA,52.07563959062906
MDIT,50
MDIV,37.43006719192045
MDJH,56.236495861523856
MDLZ,84.8643363617962
MDMN,49.08839373741786
MDMP,48.424107188173885
MDNA,71.6686330224191
MDRR,29.59064359702674
MDRX,32.45392791609386
MDT,69.8971118019354
MDU,36.403115536700184
MDV,67.77016063288404
MDVL,32.254512477593806
MDWD,36.47683839393154
MDWT,87.59376668533537
MDXG,57.486268154459424
MDY,44.29830888371175
MDYG,45.70922594138058
MDYV,43.17262667671603
ME,35.96831613110045
MEAR,45.46640427973622
MEC,44.57778848283798
MED,30.216593268439865
MEDH,51.012142608873134
MEDI,57.77643350504519
MEDP,54.90109917101675
MEDS,56.738760387091794
MEDX,53.079919774955435
MEEC,53.800764775995354
MEG,31.21414861063073
MEGL,56.21570783445317
MEI,38.99318496088993
MEIL,55.15113328008151
MEIP,73.02032549454493
MEKA,51.64814522766864
MELI,50.118012367972824
MEM,45.01987775324033
MEME,95.28097554602702
MEMX,48.89848288179732
MEOH,46.68352328608503
MERC,47.186083989355495
MESA,41.09323816347195
MET,45.39311864329711
META,71.44795608349543
METC,27.1696290160408
METV,41.85756095495737
METX,43.687392551596304
MEXX,57.84573875691416
MFA,48.24483545657906
MFBP,42.614970925323
MFC,60.208098248989586
MFDX,49.91379047557719
MFEM,47.29985312229746
MFGI,36.20034286240052
MFH,12.861432773820937
MFIC,46.712919200001956
MFIN,38.82387497706317
MFLX,45.858689117410854
MFON,42.8266091193471
MFUL,47.52532839456365
MFUS,44.43038377753848
MG,67.23502906454522
MGA,43.899809426038914
MGAM,41.51936487413286
MGC,54.70232335730297
MGCV,20.55109805012559
MGEE,51.97789260942031
MGI,26.759483946665583
MGIC,46.04444924390103
MGIH,36.45776938017191
MGK,58.77846862648882
MGLD,48.70387278820087
MGM,62.752014399409624
MGMT,42.37783047918199
MGNI,42.651769870261084
MGNX,49.41466601515361
MGOL,48.25765067744802
MGON,43.16755165517376
MGPI,45.49609388397866
MGRC,44.20053755103133
MGRX,32.544517007341014
MGTA,46.7746963841022
MGTI,46.57192347850014
MGTX,41.02775911919894
MGUY,30.186330176178316
MGV,47.487064806028485
MGY,37.16587385299737
MGYR,35.05137403895276
MHGU,39.25412058996205
MHH,37.715970793899935
MHHC,33.388705122407785
MHK,53.18165207917102
MHLD,41.07355324245799
MHO,65.91687632062178
MHTX,39.46507526698044
MHUA,30.403296327046093
MICR,25.64766886143518
MICS,38.67380059152062
MID,46.393457966013514
MIDD,57.76539782541418
MIDE,43.113289959450384
MIDU,42.69540586502208
MIG,50.27220377493834
MIGI,47.42321859626973
MILN,53.150452049962205
MIMO,26.776072222997286
MINC,56.609983303040785
MIND,38.88310215475644
MINE,50
MINM,71.3862959258945
MINN,50.96341577313735
MINO,53.424640188335594
MINT,42.047517429502776
MINV,39.33633263796923
MIR,46.03394781831176
MIRM,63.462181564963345
MIRO,34.565104674621765
MISL,43.69303305652784
MIST,41.767500665012264
MITA,60.54315305092641
MITK,44.19081393856258
MITQ,37.25255294667251
MITT,35.908798344947925
MJ,40.27522478945886
MJHI,38.13031880571813
MJLB,34.88189349538345
MJNA,37.970340745377825
MJNE,20.283148982338346
MJUS,45.14625054830406
MJWL,41.19058205164251
MKAM,53.30862739798126
MKC,71.65562185757724
MKC.V,62.37065346313867
MKFG,43.91343310151916
MKGP,28.369608984736487
MKL,56.27322161716267
MKSI,45.122304162136125
MKTW,48.029144377417374
MKTX,34.68292965443669
MKUL,51.1583599686837
ML,97.12008878509985
MLAB,48.12978868589335
MLAC,50.752008408831664
MLCG,40.11407510329913
MLCT,44.57105034986492
MLEC,28.828652248791386
MLFB,41.022045799466696
MLGO,47.908184365538226
MLI,57.626781227615396
MLKN,30.222039392393214
MLM,65.49054216014173
MLN,52.16143917068737
MLNK,28.760038449922334
MLP,66.93103819879421
MLPA,44.83991961630026
MLPX,44.625641231230226
MLR,54.2986060437746
MLSS,44.002313100132966
MLTX,49.90885149399227
MLVF,35.205500658489115
MLYS,44.19146292958696
MMAT,24.57457656496608
MMC,64.9437322241449
MMCA,41.40251207222105
MMEX,33.926689990435094
MMI,39.52329965692195
MMIN,49.054132017149264
MMIT,46.59326794668413
MMLG,50.49192507463392
MMLP,46.02232164302972
MMM,43.081515755233454
MMMB,77.555112383224
MMMM,29.566093899805864
MMMW,44.74779008558913
MMP,49.71218160537686
MMS,55.42205906521551
MMSB,47.89859609903002
MMSC,46.18135631484764
MMSI,71.13615411146317
MMTM,53.495364085491765
MMV,73.97517614643525
MMYT,56.41209441130474
MNA,51.12964508864016
MNBD,49.04393118620606
MNDO,39.58342521777803
MNDY,29.260567388910005
MNGG,46.52674317128639
MNK,39.75675431927846
MNKD,36.83547351257612
MNMB,35.91771589322616
MNMD,60.67127089615915
MNOV,38.440466871435994
MNPP,37.769449899934145
MNPR,18.556254650875005
MNRO,49.122183702863396
MNSB,28.48386446711777
MNST,79.7956136844546
MNTK,34.083078018500984
MNTN,67.75509044807785
MNTR,42.83060598617196
MNTS,31.652145640482047
MNTV,75.33009097175642
MNTX,45.4102896571173
MO,60.05153032735163
MOAT,54.341048962169545
MOBO,36.49167121257324
MOBQ,41.159215397121756
MOBV,74.17881874487742
MOCI,55.96323133198717
MOD,50.1163304718084
MODG,48.81536548465266
MODL,57.17940760831108
MODN,24.291631461843195
MODV,37.41405149644328
MOFG,18.16574689672136
MOG.A,36.984616123553856
MOGO,54.2937502845842
MOH,58.29415619103578
MOHR,38.86584253169978
MOJO,64.3154556280115
MOND,39.91565859712259
MONI,49.265169555580485
MOO,42.21083483795063
MOOD,51.26878620013457
MOON,29.073175768042262
MORE,40.79934593303569
MORF,66.05921637067485
MORN,34.22411167737032
MORT,38.02043949486414
MOS,42.623086440974426
MOTE,51.46966842940541
MOTG,50.077027408305504
MOTI,42.91702575308832
MOTO,47.226938992413956
MOTS,42.77653947537043
MOV,32.95876287119424
MOVE,32.244758819214994
MOXC,41.071310867191706
MP,23.006734079084836
MPAA,27.321923654060896
MPAY,54.4167706774928
MPB,17.685939901445977
MPC,34.087318997206765
MPCB,60.29093499082819
MPEG,0
MPLN,32.23664702185003
MPLX,51.39504960707763
MPRA,41.27881566852269
MPRO,51.88148888528452
MPTI,59.23238555450587
MPU,53.93764169321586
MPW,45.50442245353108
MPWR,47.63332982939876
MPX,57.44173619770395
MPZZF,44.87671235165317
MQ,35.874647596771226
MRAD,40.10272553134528
MRAI,39.67659875496555
MRAM,55.28809696104139
MRBK,5.950115245682099
MRC,42.51640660076657
MRCC,29.22186306862706
MRCR,74.2755061851499
MRCY,30.787650491976976
MRDB,40.00061924713481
MRDH,25.89641081461596
MRES,49.4294546062581
MRGE,52.092379312708545
MRGR,52.01643336557714
MRIN,32.33910112314602
MRK,67.70253396932841
MRKR,53.415604730307805
MRNA,32.290648822116495
MRND,39.609943939754665
MRNJ,54.7608981849175
MRNS,66.6752272232795
MRO,38.29337429802277
MRSK,60.070531404031364
MRSN,50.49845026848976
MRTN,49.148092062595516
MRTX,57.378326294140166
MRUS,43.54891517367042
MRVI,39.67998385274922
MRVL,47.49729997693293
MS,42.2142330709873
MSA,54.291860610950394
MSAH,46.88791719193327
MSB,39.07716810153895
MSBI,34.05331836581297
MSBN,43.04543333523512
MSCI,30.93529900862663
MSEX,22.67578038844229
MSFT,66.48265153246423
MSGE,24.151907501870525
MSGM,41.91065209521458
MSGS,65.45599624471862
MSI,61.12373293465649
MSM,64.54127861356851
MSMR,45.778935531196794
MSMY,42.99294215673502
MSN,51.02004056051942
MSOS,51.282605910232135
MSPC,50.64304007417674
MSRM,47.86847547886167
MSSV,40.56349617066828
MSTB,50.08785640327445
MSTH,58.42661055099488
MSTO,63.580610606141164
MSTQ,53.255323082022706
MSTR,57.66220459739939
MSVB,38.645765168520036
MSVX,38.61061369546378
MSWV,49.8807148338474
MTA,51.31440691572258
MTAC,54.9211366105209
MTB,40.14951927481543
MTC,60.44776288751517
MTCH,43.04731383396542
MTCR,47.74255156853012
MTD,47.50862905790699
MTDR,35.16177447840971
MTEK,37.73588884879873
MTEM,43.508201963720744
MTEX,25.591422072236398
MTG,62.40120350123938
MTGP,49.390966300038734
MTH,61.033803733531116
MTN,56.626609847875294
MTNB,56.47114056863042
MTR,48.554228111581324
MTRN,37.61388796777479
MTRT,38.19898200559298
MTRX,47.30444653162024
MTSI,27.021689257536053
MTTR,28.09637834778448
MTUM,45.852927887662794
MTVC,64.88168186142838
MTVR,44.95978519335364
MTVX,50
MTW,60.79906584682446
MTX,52.90099881652557
MTZ,43.86414744706856
MU,52.88252925220846
MUB,49.14943144457504
MULN,37.31812132222662
MUNI,46.479329062389894
MUR,35.70385940116097
MURF,47.538662741601165
MUSA,62.53788408159976
MUSI,51.83063979300738
MUST,48.6880309151317
MUX,53.895925996872904
MVBF,36.14527125768305
MVIS,36.96994237462479
MVLA,38.03630680137733
MVNT,50.07181721063074
MVO,37.260390378337334
MVPS,33.35041511384978
MVST,41.151491668948
MVV,43.10710920774026
MWA,55.91796409350508
MWG,27.590773808378714
MWWC,42.39166252320302
MX,35.25485041302302
MXC,38.5430305270839
MXCT,46.34503726917586
MXI,45.3382467658899
MXL,19.433178086073184
MXSG,48.69815655527495
MYBF,13.45299603805536
MYE,29.600577558867485
MYFT,50
MYFW,21.03504802846821
MYGN,43.85402872072416
MYHI,50
MYMD,53.60958712777973
MYMX,40.08779713441995
MYNZ,32.085312833060826
MYO,33.717616123316034
MYPS,57.60568094363633
MYRG,63.27170836837027
MYRX,100
MYSZ,40.553633569317746
MYY,56.05774560875021
MZZ,55.19166852696846
NABL,44.1886249724538
NACB,39.769541174817974
NACP,52.213630663124626
NAFS,41.40195896592533
NAII,41.04304681684474
NAIL,64.12003591498089
NAK,41.83130815173743
NAMS,52.17584480517295
NANC,51.844840082551244
NANR,42.98095991549441
NANX,26.80372917456755
NAOV,59.8766427207609
NAPA,49.459735602176046
NAPR,58.03511848987274
NARI,40.09456024220723
NASB,29.231438526635642
NASO,68.76246663726187
NAT,40.281263715243924
NATH,51.468318674545316
NATI,78.65866927616743
NATR,50.336979658679525
NAUT,37.0623051932058
NAVB,34.60865171730484
NAVI,31.666636810376772
NB,35.8823358133688
NBCC,52.4079611375828
NBCM,31.89723452354808
NBCO,40.88837641473942
NBCT,44.095402776912216
NBDS,50.55099055120966
NBEVQ,54.45890592176146
NBHC,30.668391248554457
NBIX,54.87357835040639
NBN,46.03145525797717
NBR,28.428589086969353
NBRI,55.1165939222357
NBRV,42.71735325579494
NBSE,35.41290301071814
NBST,55.961316068950346
NBTB,24.025178907314185
NBY,28.639032694644257
NC,44.79213009113982
NCAC,91.43593264996076
NCLH,59.89660351438259
NCMI,52.30355369428113
NCNO,35.51463004168798
NCPL,53.9898190721226
NCR,35.0384596195876
NCRA,60.80325708994599
NCSM,26.78927605701442
NDAQ,44.380896281862185
NDEV,48.8713924300634
NDIV,38.96637468114159
NDJI,48.968303144139206
NDLS,44.28900783888325
NDRA,40.732314709617015
NDSN,50.428873455167974
NDVG,54.46870032505152
NE,40.50150552341297
NEAR,47.83341618354225
NECA,47.31339899621337
NECB,43.32629313241414
NEE,44.62527254117768
NEGG,38.92262109152942
NEM,49.346990610449204
NEO,39.48267435381198
NEOG,44.6101925279323
NEON,45.51643176796512
NEOV,20.35751988940622
NEP,32.855805292487446
NEPH,60.18519103901806
NEPT,41.76309591595212
NERD,49.48458047000707
NERV,81.73713771076515
NESR,32.483417836354676
NET,22.175720246533118
NETC,65.77351651850142
NETI,33.015867486358445
NETL,44.329392556641
NETZ,50.67773147872048
NEU,75.79589803031712
NEWH,43.005134316303334
NEWP,46.40150682876797
NEWR,44.99338592810348
NEWT,35.785148254394116
NEX,41.28406679641947
NEXA,37.33650513867919
NEXI,31.258993080286388
NEXT,51.0770106207418
NFBK,17.97164511645093
NFG,28.23606931015314
NFGC,52.01959008209721
NFLT,51.21464051453213
NFLX,41.47676124148798
NFRA,50.94760941003303
NFTG,32.10472743132348
NFTY,67.40486262701924
NG,40.881031680931436
NGCG,42.15634393476385
NGD,70.38792130174083
NGE,53.82460315093948
NGL,45.61390223562775
NGLD,68.2477255073548
NGM,43.52044144977342
NGMS,35.23574591891648
NGS,42.74002111351247
NGTF,43.579237421348914
NGVC,48.15488116470861
NGVT,42.04229898669367
NH,45.02830798198139
